Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-08 11:51:00-04:00,182.21,182.28,182.21,182.28,182.28,67139
2024-05-08 11:52:00-04:00,182.27,182.28,182.23,182.27,182.27,36673
2024-05-08 11:53:00-04:00,182.27,182.27,182.1,182.14,182.14,63916
2024-05-08 11:54:00-04:00,182.14,182.2,182.12,182.18,182.18,39998
2024-05-08 11:55:00-04:00,182.19,182.23,182.12,182.14,182.14,47598
2024-05-08 11:56:00-04:00,182.13,182.25,182.13,182.24,182.24,39659
2024-05-08 11:57:00-04:00,182.24,182.27,182.2,182.21,182.21,53479
2024-05-08 11:58:00-04:00,182.2,182.24,182.2,182.22,182.22,34045
2024-05-08 11:59:00-04:00,182.22,182.26,182.21,182.25,182.25,52148
2024-05-08 12:00:00-04:00,182.25,182.32,182.2,182.31,182.31,206327
2024-05-08 12:01:00-04:00,182.3,182.3,182.16,182.16,182.16,55432
2024-05-08 12:02:00-04:00,182.17,182.22,182.16,182.2,182.2,40019
2024-05-08 12:03:00-04:00,182.2,182.23,182.17,182.17,182.17,38207
2024-05-08 12:04:00-04:00,182.18,182.21,182.12,182.13,182.13,46002
2024-05-08 12:05:00-04:00,182.13,182.24,182.13,182.24,182.24,62808
2024-05-08 12:06:00-04:00,182.24,182.3,182.24,182.28,182.28,59225
2024-05-08 12:07:00-04:00,182.29,182.3,182.23,182.23,182.23,53748
2024-05-08 12:08:00-04:00,182.23,182.28,182.21,182.26,182.26,34288
2024-05-08 12:09:00-04:00,182.26,182.3,182.26,182.28,182.28,47981
2024-05-08 12:10:00-04:00,182.27,182.29,182.26,182.29,182.29,29333
2024-05-08 12:11:00-04:00,182.29,182.4,182.29,182.33,182.33,323456
2024-05-08 12:12:00-04:00,182.33,182.48,182.31,182.45,182.45,121973
2024-05-08 12:13:00-04:00,182.46,182.59,182.44,182.56,182.56,126818
2024-05-08 12:14:00-04:00,182.56,182.57,182.49,182.54,182.54,74671
2024-05-08 12:15:00-04:00,182.54,182.55,182.47,182.52,182.52,120298
2024-05-08 12:16:00-04:00,182.52,182.53,182.46,182.49,182.49,212815
2024-05-08 12:17:00-04:00,182.49,182.55,182.44,182.47,182.47,74890
2024-05-08 12:18:00-04:00,182.48,182.52,182.44,182.48,182.48,62817
2024-05-08 12:19:00-04:00,182.48,182.57,182.48,182.57,182.57,133754
2024-05-08 12:20:00-04:00,182.57,182.59,182.51,182.52,182.52,63171
2024-05-08 12:21:00-04:00,182.52,182.54,182.4,182.41,182.41,85289
2024-05-08 12:22:00-04:00,182.41,182.45,182.36,182.4,182.4,88540
2024-05-08 12:23:00-04:00,182.4,182.43,182.37,182.41,182.41,42550
2024-05-08 12:24:00-04:00,182.42,182.49,182.42,182.49,182.49,32850
2024-05-08 12:25:00-04:00,182.49,182.58,182.49,182.57,182.57,56136
2024-05-08 12:26:00-04:00,182.58,182.58,182.51,182.53,182.53,79359
2024-05-08 12:27:00-04:00,182.54,182.57,182.52,182.55,182.55,43258
2024-05-08 12:28:00-04:00,182.55,182.61,182.53,182.56,182.56,83073
2024-05-08 12:29:00-04:00,182.56,182.56,182.34,182.34,182.34,79096
2024-05-08 12:30:00-04:00,182.34,182.41,182.23,182.38,182.38,158738
2024-05-08 12:31:00-04:00,182.38,182.38,182.27,182.29,182.29,56239
2024-05-08 12:32:00-04:00,182.28,182.34,182.27,182.29,182.29,56978
2024-05-08 12:33:00-04:00,182.29,182.31,182.25,182.27,182.27,45562
2024-05-08 12:34:00-04:00,182.27,182.29,182.21,182.22,182.22,46544
2024-05-08 12:35:00-04:00,182.22,182.22,182.08,182.13,182.13,80052
2024-05-08 12:36:00-04:00,182.12,182.15,182.07,182.12,182.12,75904
2024-05-08 12:37:00-04:00,182.13,182.2,182.05,182.18,182.18,44068
2024-05-08 12:38:00-04:00,182.19,182.23,182.18,182.18,182.18,38084
2024-05-08 12:39:00-04:00,182.18,182.22,182.17,182.19,182.19,36682
2024-05-08 12:40:00-04:00,182.18,182.24,182.15,182.24,182.24,48972
2024-05-08 12:41:00-04:00,182.24,182.24,182.15,182.18,182.18,46470
2024-05-08 12:42:00-04:00,182.18,182.26,182.16,182.21,182.21,52135
2024-05-08 12:43:00-04:00,182.2,182.23,182.2,182.22,182.22,42681
2024-05-08 12:44:00-04:00,182.23,182.23,182.14,182.17,182.17,40226
2024-05-08 12:45:00-04:00,182.17,182.24,182.16,182.19,182.19,34793
2024-05-08 12:46:00-04:00,182.18,182.24,182.16,182.24,182.24,40113
2024-05-08 12:47:00-04:00,182.24,182.28,182.21,182.28,182.28,42148
2024-05-08 12:48:00-04:00,182.27,182.32,182.27,182.32,182.32,43791
2024-05-08 12:49:00-04:00,182.32,182.38,182.26,182.27,182.27,56938
2024-05-08 12:50:00-04:00,182.26,182.26,182.15,182.16,182.16,36004
2024-05-08 12:51:00-04:00,182.16,182.22,182.16,182.21,182.21,32671
2024-05-08 12:52:00-04:00,182.21,182.22,182.16,182.19,182.19,36614
2024-05-08 12:53:00-04:00,182.2,182.24,182.16,182.17,182.17,40782
2024-05-08 12:54:00-04:00,182.18,182.19,182.11,182.18,182.18,39143
2024-05-08 12:55:00-04:00,182.2,182.22,182.16,182.19,182.19,34481
2024-05-08 12:56:00-04:00,182.19,182.21,182.17,182.18,182.18,19455
2024-05-08 12:57:00-04:00,182.18,182.2,182.14,182.19,182.19,32545
2024-05-08 12:58:00-04:00,182.2,182.2,182.16,182.2,182.2,20212
2024-05-08 12:59:00-04:00,182.2,182.2,182.14,182.16,182.16,46009
2024-05-08 13:00:00-04:00,182.17,182.19,182.1,182.18,182.18,35603
2024-05-08 13:01:00-04:00,182.18,182.19,182.03,182.12,182.12,129294
2024-05-08 13:02:00-04:00,182.13,182.2,182.11,182.17,182.17,60767
2024-05-08 13:03:00-04:00,182.15,182.26,182.13,182.25,182.25,41173
2024-05-08 13:04:00-04:00,182.26,182.38,182.26,182.35,182.35,63081
2024-05-08 13:05:00-04:00,182.35,182.42,182.3,182.34,182.34,63187
2024-05-08 13:06:00-04:00,182.34,182.37,182.32,182.33,182.33,27068
2024-05-08 13:07:00-04:00,182.32,182.38,182.31,182.34,182.34,50925
2024-05-08 13:08:00-04:00,182.34,182.43,182.33,182.41,182.41,61940
2024-05-08 13:09:00-04:00,182.42,182.42,182.37,182.38,182.38,61716
2024-05-08 13:10:00-04:00,182.37,182.37,182.26,182.3,182.3,62215
2024-05-08 13:11:00-04:00,182.3,182.33,182.26,182.29,182.29,42827
2024-05-08 13:12:00-04:00,182.3,182.38,182.27,182.32,182.32,61332
2024-05-08 13:13:00-04:00,182.33,182.36,182.31,182.35,182.35,22926
2024-05-08 13:14:00-04:00,182.35,182.42,182.35,182.41,182.41,35905
2024-05-08 13:15:00-04:00,182.4,182.41,182.37,182.4,182.4,33080
2024-05-08 13:16:00-04:00,182.4,182.44,182.37,182.44,182.44,49864
2024-05-08 13:17:00-04:00,182.44,182.47,182.39,182.44,182.44,80541
2024-05-08 13:18:00-04:00,182.44,182.48,182.41,182.45,182.45,53062
2024-05-08 13:19:00-04:00,182.46,182.48,182.41,182.43,182.43,73113
2024-05-08 13:20:00-04:00,182.42,182.44,182.38,182.39,182.39,58607
2024-05-08 13:21:00-04:00,182.38,182.47,182.37,182.46,182.46,43986
2024-05-08 13:22:00-04:00,182.45,182.49,182.44,182.45,182.45,52039
2024-05-08 13:23:00-04:00,182.45,182.45,182.38,182.39,182.39,45878
2024-05-08 13:24:00-04:00,182.37,182.42,182.35,182.38,182.38,77582
2024-05-08 13:25:00-04:00,182.38,182.42,182.35,182.37,182.37,52022
2024-05-08 13:26:00-04:00,182.37,182.37,182.3,182.36,182.36,57489
2024-05-08 13:27:00-04:00,182.35,182.39,182.32,182.38,182.38,39530
2024-05-08 13:28:00-04:00,182.38,182.39,182.29,182.32,182.32,50477
2024-05-08 13:29:00-04:00,182.32,182.33,182.26,182.3,182.3,34986
2024-05-08 13:30:00-04:00,182.3,182.4,182.3,182.37,182.37,116395
2024-05-08 13:31:00-04:00,182.37,182.4,182.3,182.3,182.3,149422
2024-05-08 13:32:00-04:00,182.3,182.35,182.3,182.35,182.35,41092
2024-05-08 13:33:00-04:00,182.35,182.37,182.29,182.35,182.35,30382
2024-05-08 13:34:00-04:00,182.37,182.41,182.35,182.38,182.38,72748
2024-05-08 13:35:00-04:00,182.39,182.45,182.38,182.42,182.42,76419
2024-05-08 13:36:00-04:00,182.43,182.44,182.4,182.41,182.41,53314
2024-05-08 13:37:00-04:00,182.41,182.49,182.41,182.45,182.45,72583
2024-05-08 13:38:00-04:00,182.46,182.46,182.4,182.41,182.41,45793
2024-05-08 13:39:00-04:00,182.41,182.45,182.38,182.45,182.45,33016
2024-05-08 13:40:00-04:00,182.45,182.47,182.41,182.43,182.43,23951
2024-05-08 13:41:00-04:00,182.43,182.46,182.42,182.45,182.45,29274
2024-05-08 13:42:00-04:00,182.45,182.48,182.44,182.45,182.45,58023
2024-05-08 13:43:00-04:00,182.44,182.45,182.42,182.42,182.42,28796
2024-05-08 13:44:00-04:00,182.43,182.47,182.4,182.47,182.47,36220
2024-05-08 13:45:00-04:00,182.48,182.51,182.43,182.44,182.44,86167
2024-05-08 13:46:00-04:00,182.45,182.55,182.45,182.54,182.54,37051
2024-05-08 13:47:00-04:00,182.54,182.56,182.52,182.54,182.54,58800
2024-05-08 13:48:00-04:00,182.54,182.54,182.51,182.53,182.53,36939
2024-05-08 13:49:00-04:00,182.53,182.53,182.49,182.49,182.49,47011
