Datetime,Adj Close,Volume,Adj Close(t-1),Volume(t-1),Adj Close(t-2),Volume(t-2),Adj Close(t-3),Volume(t-3),Adj Close(t-4),Volume(t-4),Adj Close(t-5),Volume(t-5),Adj Close(t-6),Volume(t-6),Adj Close(t-7),Volume(t-7)
2024-04-24 15:58:00-04:00,169.12,384605,169.18,348284.0,169.12,292416.0,169.14,371291.0,168.74,450511.0,169.03,200127.0,169.1,149659.0,169.15,270798.0
2024-04-24 15:59:00-04:00,168.95,929994,169.12,384605.0,169.18,348284.0,169.12,292416.0,169.14,371291.0,168.74,450511.0,169.03,200127.0,169.1,149659.0
2024-04-25 09:30:00-04:00,170.53,2226168,168.95,929994.0,169.12,384605.0,169.18,348284.0,169.12,292416.0,169.14,371291.0,168.74,450511.0,169.03,200127.0
2024-04-25 09:31:00-04:00,170.39,458727,170.53,2226168.0,168.95,929994.0,169.12,384605.0,169.18,348284.0,169.12,292416.0,169.14,371291.0,168.74,450511.0
2024-04-25 09:32:00-04:00,170.06,462012,170.39,458727.0,170.53,2226168.0,168.95,929994.0,169.12,384605.0,169.18,348284.0,169.12,292416.0,169.14,371291.0
2024-04-25 09:33:00-04:00,169.96,467252,170.06,462012.0,170.39,458727.0,170.53,2226168.0,168.95,929994.0,169.12,384605.0,169.18,348284.0,169.12,292416.0
2024-04-25 09:34:00-04:00,170.04,391604,169.96,467252.0,170.06,462012.0,170.39,458727.0,170.53,2226168.0,168.95,929994.0,169.12,384605.0,169.18,348284.0
2024-04-25 09:35:00-04:00,170.24,316744,170.04,391604.0,169.96,467252.0,170.06,462012.0,170.39,458727.0,170.53,2226168.0,168.95,929994.0,169.12,384605.0
2024-04-25 09:36:00-04:00,170.09,359248,170.24,316744.0,170.04,391604.0,169.96,467252.0,170.06,462012.0,170.39,458727.0,170.53,2226168.0,168.95,929994.0
2024-04-25 09:37:00-04:00,169.96,327822,170.09,359248.0,170.24,316744.0,170.04,391604.0,169.96,467252.0,170.06,462012.0,170.39,458727.0,170.53,2226168.0
2024-04-25 09:38:00-04:00,170.15,270672,169.96,327822.0,170.09,359248.0,170.24,316744.0,170.04,391604.0,169.96,467252.0,170.06,462012.0,170.39,458727.0
2024-04-25 09:39:00-04:00,169.99,290246,170.15,270672.0,169.96,327822.0,170.09,359248.0,170.24,316744.0,170.04,391604.0,169.96,467252.0,170.06,462012.0
2024-04-25 09:40:00-04:00,169.53,235366,169.99,290246.0,170.15,270672.0,169.96,327822.0,170.09,359248.0,170.24,316744.0,170.04,391604.0,169.96,467252.0
2024-04-25 09:41:00-04:00,169.51,256956,169.53,235366.0,169.99,290246.0,170.15,270672.0,169.96,327822.0,170.09,359248.0,170.24,316744.0,170.04,391604.0
2024-04-25 09:42:00-04:00,169.48,281007,169.51,256956.0,169.53,235366.0,169.99,290246.0,170.15,270672.0,169.96,327822.0,170.09,359248.0,170.24,316744.0
2024-04-25 09:43:00-04:00,169.36,344067,169.48,281007.0,169.51,256956.0,169.53,235366.0,169.99,290246.0,170.15,270672.0,169.96,327822.0,170.09,359248.0
2024-04-25 09:44:00-04:00,169.44,220249,169.36,344067.0,169.48,281007.0,169.51,256956.0,169.53,235366.0,169.99,290246.0,170.15,270672.0,169.96,327822.0
2024-04-25 09:45:00-04:00,169.42,172067,169.44,220249.0,169.36,344067.0,169.48,281007.0,169.51,256956.0,169.53,235366.0,169.99,290246.0,170.15,270672.0
2024-04-25 09:46:00-04:00,169.61,147838,169.42,172067.0,169.44,220249.0,169.36,344067.0,169.48,281007.0,169.51,256956.0,169.53,235366.0,169.99,290246.0
2024-04-25 09:47:00-04:00,169.85,210244,169.61,147838.0,169.42,172067.0,169.44,220249.0,169.36,344067.0,169.48,281007.0,169.51,256956.0,169.53,235366.0
2024-04-25 09:48:00-04:00,169.94,118580,169.85,210244.0,169.61,147838.0,169.42,172067.0,169.44,220249.0,169.36,344067.0,169.48,281007.0,169.51,256956.0
2024-04-25 09:49:00-04:00,169.91,166834,169.94,118580.0,169.85,210244.0,169.61,147838.0,169.42,172067.0,169.44,220249.0,169.36,344067.0,169.48,281007.0
2024-04-25 09:50:00-04:00,169.74,134648,169.91,166834.0,169.94,118580.0,169.85,210244.0,169.61,147838.0,169.42,172067.0,169.44,220249.0,169.36,344067.0
2024-04-25 09:51:00-04:00,169.48,135498,169.74,134648.0,169.91,166834.0,169.94,118580.0,169.85,210244.0,169.61,147838.0,169.42,172067.0,169.44,220249.0
2024-04-25 09:52:00-04:00,169.19,169609,169.48,135498.0,169.74,134648.0,169.91,166834.0,169.94,118580.0,169.85,210244.0,169.61,147838.0,169.42,172067.0
2024-04-25 09:53:00-04:00,169.26,129623,169.19,169609.0,169.48,135498.0,169.74,134648.0,169.91,166834.0,169.94,118580.0,169.85,210244.0,169.61,147838.0
2024-04-25 09:54:00-04:00,169.25,145747,169.26,129623.0,169.19,169609.0,169.48,135498.0,169.74,134648.0,169.91,166834.0,169.94,118580.0,169.85,210244.0
2024-04-25 09:55:00-04:00,169.2,125066,169.25,145747.0,169.26,129623.0,169.19,169609.0,169.48,135498.0,169.74,134648.0,169.91,166834.0,169.94,118580.0
2024-04-25 09:56:00-04:00,169.22,110443,169.2,125066.0,169.25,145747.0,169.26,129623.0,169.19,169609.0,169.48,135498.0,169.74,134648.0,169.91,166834.0
2024-04-25 09:57:00-04:00,169.29,95983,169.22,110443.0,169.2,125066.0,169.25,145747.0,169.26,129623.0,169.19,169609.0,169.48,135498.0,169.74,134648.0
2024-04-25 09:58:00-04:00,169.2,120190,169.29,95983.0,169.22,110443.0,169.2,125066.0,169.25,145747.0,169.26,129623.0,169.19,169609.0,169.48,135498.0
2024-04-25 09:59:00-04:00,169.0,150391,169.2,120190.0,169.29,95983.0,169.22,110443.0,169.2,125066.0,169.25,145747.0,169.26,129623.0,169.19,169609.0
2024-04-25 10:00:00-04:00,169.06,154476,169.0,150391.0,169.2,120190.0,169.29,95983.0,169.22,110443.0,169.2,125066.0,169.25,145747.0,169.26,129623.0
2024-04-25 10:01:00-04:00,169.0,152327,169.06,154476.0,169.0,150391.0,169.2,120190.0,169.29,95983.0,169.22,110443.0,169.2,125066.0,169.25,145747.0
2024-04-25 10:02:00-04:00,169.14,147810,169.0,152327.0,169.06,154476.0,169.0,150391.0,169.2,120190.0,169.29,95983.0,169.22,110443.0,169.2,125066.0
2024-04-25 10:03:00-04:00,169.24,107541,169.14,147810.0,169.0,152327.0,169.06,154476.0,169.0,150391.0,169.2,120190.0,169.29,95983.0,169.22,110443.0
2024-04-25 10:04:00-04:00,169.18,130283,169.24,107541.0,169.14,147810.0,169.0,152327.0,169.06,154476.0,169.0,150391.0,169.2,120190.0,169.29,95983.0
2024-04-25 10:05:00-04:00,169.4,155454,169.18,130283.0,169.24,107541.0,169.14,147810.0,169.0,152327.0,169.06,154476.0,169.0,150391.0,169.2,120190.0
2024-04-25 10:06:00-04:00,169.4,197073,169.4,155454.0,169.18,130283.0,169.24,107541.0,169.14,147810.0,169.0,152327.0,169.06,154476.0,169.0,150391.0
2024-04-25 10:07:00-04:00,169.42,142038,169.4,197073.0,169.4,155454.0,169.18,130283.0,169.24,107541.0,169.14,147810.0,169.0,152327.0,169.06,154476.0
2024-04-25 10:08:00-04:00,169.37,124133,169.42,142038.0,169.4,197073.0,169.4,155454.0,169.18,130283.0,169.24,107541.0,169.14,147810.0,169.0,152327.0
2024-04-25 10:09:00-04:00,169.36,119387,169.37,124133.0,169.42,142038.0,169.4,197073.0,169.4,155454.0,169.18,130283.0,169.24,107541.0,169.14,147810.0
2024-04-25 10:10:00-04:00,169.2,122822,169.36,119387.0,169.37,124133.0,169.42,142038.0,169.4,197073.0,169.4,155454.0,169.18,130283.0,169.24,107541.0
2024-04-25 10:11:00-04:00,169.16,133359,169.2,122822.0,169.36,119387.0,169.37,124133.0,169.42,142038.0,169.4,197073.0,169.4,155454.0,169.18,130283.0
2024-04-25 10:12:00-04:00,169.04,144029,169.16,133359.0,169.2,122822.0,169.36,119387.0,169.37,124133.0,169.42,142038.0,169.4,197073.0,169.4,155454.0
2024-04-25 10:13:00-04:00,168.88,189397,169.04,144029.0,169.16,133359.0,169.2,122822.0,169.36,119387.0,169.37,124133.0,169.42,142038.0,169.4,197073.0
2024-04-25 10:14:00-04:00,168.68,232912,168.88,189397.0,169.04,144029.0,169.16,133359.0,169.2,122822.0,169.36,119387.0,169.37,124133.0,169.42,142038.0
2024-04-25 10:15:00-04:00,168.64,176972,168.68,232912.0,168.88,189397.0,169.04,144029.0,169.16,133359.0,169.2,122822.0,169.36,119387.0,169.37,124133.0
2024-04-25 10:16:00-04:00,168.84,143319,168.64,176972.0,168.68,232912.0,168.88,189397.0,169.04,144029.0,169.16,133359.0,169.2,122822.0,169.36,119387.0
2024-04-25 10:17:00-04:00,168.56,155670,168.84,143319.0,168.64,176972.0,168.68,232912.0,168.88,189397.0,169.04,144029.0,169.16,133359.0,169.2,122822.0
2024-04-25 10:18:00-04:00,168.73,120735,168.56,155670.0,168.84,143319.0,168.64,176972.0,168.68,232912.0,168.88,189397.0,169.04,144029.0,169.16,133359.0
2024-04-25 10:19:00-04:00,168.85,137477,168.73,120735.0,168.56,155670.0,168.84,143319.0,168.64,176972.0,168.68,232912.0,168.88,189397.0,169.04,144029.0
2024-04-25 10:20:00-04:00,168.88,122652,168.85,137477.0,168.73,120735.0,168.56,155670.0,168.84,143319.0,168.64,176972.0,168.68,232912.0,168.88,189397.0
